county,candidate,party,office,district,precinct,votes
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4608,4
Multnomah,Mark Callahan,REP,U.S. Senate,,4608,10
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4608,3
Multnomah,Jason Conger,REP,U.S. Senate,,4608,31
Multnomah,Write-ins,REP,U.S. Senate,,4608,1
Multnomah,Over Votes,REP,U.S. Senate,,4608,0
Multnomah,Under Votes,REP,U.S. Senate,,4608,6
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4609,16
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4609,825
Multnomah,William Bryk,DEM,U.S. Senate,,4609,18
Multnomah,Write-ins,DEM,U.S. Senate,,4609,6
Multnomah,Over Votes,DEM,U.S. Senate,,4609,0
Multnomah,Under Votes,DEM,U.S. Senate,,4609,65
Multnomah,Monica Wehby,REP,U.S. Senate,,4609,65
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4609,4
Multnomah,Mark Callahan,REP,U.S. Senate,,4609,11
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4609,6
Multnomah,Jason Conger,REP,U.S. Senate,,4609,92
Multnomah,Write-ins,REP,U.S. Senate,,4609,3
Multnomah,Over Votes,REP,U.S. Senate,,4609,0
Multnomah,Under Votes,REP,U.S. Senate,,4609,14
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4701,15
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4701,354
Multnomah,William Bryk,DEM,U.S. Senate,,4701,18
Multnomah,Write-ins,DEM,U.S. Senate,,4701,6
Multnomah,Over Votes,DEM,U.S. Senate,,4701,0
Multnomah,Under Votes,DEM,U.S. Senate,,4701,31
Multnomah,Monica Wehby,REP,U.S. Senate,,4701,148
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4701,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4701,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4701,13
Multnomah,Jason Conger,REP,U.S. Senate,,4701,82
Multnomah,Write-ins,REP,U.S. Senate,,4701,0
Multnomah,Over Votes,REP,U.S. Senate,,4701,0
Multnomah,Under Votes,REP,U.S. Senate,,4701,19
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4702,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4702,96
Multnomah,William Bryk,DEM,U.S. Senate,,4702,4
Multnomah,Write-ins,DEM,U.S. Senate,,4702,3
Multnomah,Over Votes,DEM,U.S. Senate,,4702,0
Multnomah,Under Votes,DEM,U.S. Senate,,4702,14
Multnomah,Monica Wehby,REP,U.S. Senate,,4702,27
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4702,0
Multnomah,Mark Callahan,REP,U.S. Senate,,4702,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4702,1
Multnomah,Jason Conger,REP,U.S. Senate,,4702,28
Multnomah,Write-ins,REP,U.S. Senate,,4702,0
Multnomah,Over Votes,REP,U.S. Senate,,4702,0
Multnomah,Under Votes,REP,U.S. Senate,,4702,2
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4703,13
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4703,337
Multnomah,William Bryk,DEM,U.S. Senate,,4703,9
Multnomah,Write-ins,DEM,U.S. Senate,,4703,2
Multnomah,Over Votes,DEM,U.S. Senate,,4703,0
Multnomah,Under Votes,DEM,U.S. Senate,,4703,37
Multnomah,Monica Wehby,REP,U.S. Senate,,4703,106
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4703,8
Multnomah,Mark Callahan,REP,U.S. Senate,,4703,20
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4703,3
Multnomah,Jason Conger,REP,U.S. Senate,,4703,122
Multnomah,Write-ins,REP,U.S. Senate,,4703,0
Multnomah,Over Votes,REP,U.S. Senate,,4703,0
Multnomah,Under Votes,REP,U.S. Senate,,4703,22
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4704,15
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4704,604
Multnomah,William Bryk,DEM,U.S. Senate,,4704,20
Multnomah,Write-ins,DEM,U.S. Senate,,4704,11
Multnomah,Over Votes,DEM,U.S. Senate,,4704,0
Multnomah,Under Votes,DEM,U.S. Senate,,4704,59
Multnomah,Monica Wehby,REP,U.S. Senate,,4704,216
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4704,12
Multnomah,Mark Callahan,REP,U.S. Senate,,4704,15
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4704,15
Multnomah,Jason Conger,REP,U.S. Senate,,4704,169
Multnomah,Write-ins,REP,U.S. Senate,,4704,3
Multnomah,Over Votes,REP,U.S. Senate,,4704,1
Multnomah,Under Votes,REP,U.S. Senate,,4704,33
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4705,17
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4705,599
Multnomah,William Bryk,DEM,U.S. Senate,,4705,28
Multnomah,Write-ins,DEM,U.S. Senate,,4705,9
Multnomah,Over Votes,DEM,U.S. Senate,,4705,0
Multnomah,Under Votes,DEM,U.S. Senate,,4705,39
Multnomah,Monica Wehby,REP,U.S. Senate,,4705,109
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4705,12
Multnomah,Mark Callahan,REP,U.S. Senate,,4705,12
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4705,16
Multnomah,Jason Conger,REP,U.S. Senate,,4705,142
Multnomah,Write-ins,REP,U.S. Senate,,4705,4
Multnomah,Over Votes,REP,U.S. Senate,,4705,0
Multnomah,Under Votes,REP,U.S. Senate,,4705,12
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4706,17
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4706,314
Multnomah,William Bryk,DEM,U.S. Senate,,4706,22
Multnomah,Write-ins,DEM,U.S. Senate,,4706,5
Multnomah,Over Votes,DEM,U.S. Senate,,4706,0
Multnomah,Under Votes,DEM,U.S. Senate,,4706,44
Multnomah,Monica Wehby,REP,U.S. Senate,,4706,86
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4706,7
Multnomah,Mark Callahan,REP,U.S. Senate,,4706,15
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4706,7
Multnomah,Jason Conger,REP,U.S. Senate,,4706,98
Multnomah,Write-ins,REP,U.S. Senate,,4706,0
Multnomah,Over Votes,REP,U.S. Senate,,4706,0
Multnomah,Under Votes,REP,U.S. Senate,,4706,15
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4707,5
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4707,249
Multnomah,William Bryk,DEM,U.S. Senate,,4707,5
Multnomah,Write-ins,DEM,U.S. Senate,,4707,4
Multnomah,Over Votes,DEM,U.S. Senate,,4707,0
Multnomah,Under Votes,DEM,U.S. Senate,,4707,29
Multnomah,Monica Wehby,REP,U.S. Senate,,4707,59
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4707,3
Multnomah,Mark Callahan,REP,U.S. Senate,,4707,4
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4707,3
Multnomah,Jason Conger,REP,U.S. Senate,,4707,52
Multnomah,Write-ins,REP,U.S. Senate,,4707,0
Multnomah,Over Votes,REP,U.S. Senate,,4707,0
Multnomah,Under Votes,REP,U.S. Senate,,4707,11
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4708,16
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4708,430
Multnomah,William Bryk,DEM,U.S. Senate,,4708,20
Multnomah,Write-ins,DEM,U.S. Senate,,4708,6
Multnomah,Over Votes,DEM,U.S. Senate,,4708,0
Multnomah,Under Votes,DEM,U.S. Senate,,4708,42
Multnomah,Monica Wehby,REP,U.S. Senate,,4708,91
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4708,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4708,28
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4708,10
Multnomah,Jason Conger,REP,U.S. Senate,,4708,107
Multnomah,Write-ins,REP,U.S. Senate,,4708,1
Multnomah,Over Votes,REP,U.S. Senate,,4708,0
Multnomah,Under Votes,REP,U.S. Senate,,4708,15
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4709,5
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4709,232
Multnomah,William Bryk,DEM,U.S. Senate,,4709,21
Multnomah,Write-ins,DEM,U.S. Senate,,4709,2
Multnomah,Over Votes,DEM,U.S. Senate,,4709,0
Multnomah,Under Votes,DEM,U.S. Senate,,4709,18
Multnomah,Monica Wehby,REP,U.S. Senate,,4709,47
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4709,1
Multnomah,Mark Callahan,REP,U.S. Senate,,4709,8
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4709,4
Multnomah,Jason Conger,REP,U.S. Senate,,4709,60
Multnomah,Write-ins,REP,U.S. Senate,,4709,1
Multnomah,Over Votes,REP,U.S. Senate,,4709,1
Multnomah,Under Votes,REP,U.S. Senate,,4709,14
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4710,20
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4710,393
Multnomah,William Bryk,DEM,U.S. Senate,,4710,30
Multnomah,Write-ins,DEM,U.S. Senate,,4710,21
Multnomah,Over Votes,DEM,U.S. Senate,,4710,0
Multnomah,Under Votes,DEM,U.S. Senate,,4710,40
Multnomah,Monica Wehby,REP,U.S. Senate,,4710,114
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4710,8
Multnomah,Mark Callahan,REP,U.S. Senate,,4710,18
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4710,8
Multnomah,Jason Conger,REP,U.S. Senate,,4710,145
Multnomah,Write-ins,REP,U.S. Senate,,4710,2
Multnomah,Over Votes,REP,U.S. Senate,,4710,0
Multnomah,Under Votes,REP,U.S. Senate,,4710,24
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4801,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4801,135
Multnomah,William Bryk,DEM,U.S. Senate,,4801,15
Multnomah,Write-ins,DEM,U.S. Senate,,4801,2
Multnomah,Over Votes,DEM,U.S. Senate,,4801,0
Multnomah,Under Votes,DEM,U.S. Senate,,4801,12
Multnomah,Monica Wehby,REP,U.S. Senate,,4801,51
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4801,3
Multnomah,Mark Callahan,REP,U.S. Senate,,4801,11
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4801,0
Multnomah,Jason Conger,REP,U.S. Senate,,4801,51
Multnomah,Write-ins,REP,U.S. Senate,,4801,2
Multnomah,Over Votes,REP,U.S. Senate,,4801,0
Multnomah,Under Votes,REP,U.S. Senate,,4801,5
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4802,20
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4802,389
Multnomah,William Bryk,DEM,U.S. Senate,,4802,31
Multnomah,Write-ins,DEM,U.S. Senate,,4802,11
Multnomah,Over Votes,DEM,U.S. Senate,,4802,0
Multnomah,Under Votes,DEM,U.S. Senate,,4802,39
Multnomah,Monica Wehby,REP,U.S. Senate,,4802,58
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4802,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4802,6
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4802,3
Multnomah,Jason Conger,REP,U.S. Senate,,4802,51
Multnomah,Write-ins,REP,U.S. Senate,,4802,1
Multnomah,Over Votes,REP,U.S. Senate,,4802,0
Multnomah,Under Votes,REP,U.S. Senate,,4802,7
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4803,10
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4803,205
Multnomah,William Bryk,DEM,U.S. Senate,,4803,9
Multnomah,Write-ins,DEM,U.S. Senate,,4803,8
Multnomah,Over Votes,DEM,U.S. Senate,,4803,0
Multnomah,Under Votes,DEM,U.S. Senate,,4803,19
Multnomah,Monica Wehby,REP,U.S. Senate,,4803,47
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4803,0
Multnomah,Mark Callahan,REP,U.S. Senate,,4803,5
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4803,8
Multnomah,Jason Conger,REP,U.S. Senate,,4803,28
Multnomah,Write-ins,REP,U.S. Senate,,4803,0
Multnomah,Over Votes,REP,U.S. Senate,,4803,1
Multnomah,Under Votes,REP,U.S. Senate,,4803,2
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4804,5
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4804,146
Multnomah,William Bryk,DEM,U.S. Senate,,4804,5
Multnomah,Write-ins,DEM,U.S. Senate,,4804,2
Multnomah,Over Votes,DEM,U.S. Senate,,4804,0
Multnomah,Under Votes,DEM,U.S. Senate,,4804,27
Multnomah,Monica Wehby,REP,U.S. Senate,,4804,23
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4804,2
Multnomah,Mark Callahan,REP,U.S. Senate,,4804,7
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4804,2
Multnomah,Jason Conger,REP,U.S. Senate,,4804,29
Multnomah,Write-ins,REP,U.S. Senate,,4804,0
Multnomah,Over Votes,REP,U.S. Senate,,4804,0
Multnomah,Under Votes,REP,U.S. Senate,,4804,1
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4805,2
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4805,77
Multnomah,William Bryk,DEM,U.S. Senate,,4805,4
Multnomah,Write-ins,DEM,U.S. Senate,,4805,2
Multnomah,Over Votes,DEM,U.S. Senate,,4805,0
Multnomah,Under Votes,DEM,U.S. Senate,,4805,8
Multnomah,Monica Wehby,REP,U.S. Senate,,4805,13
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4805,3
Multnomah,Mark Callahan,REP,U.S. Senate,,4805,4
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4805,1
Multnomah,Jason Conger,REP,U.S. Senate,,4805,12
Multnomah,Write-ins,REP,U.S. Senate,,4805,0
Multnomah,Over Votes,REP,U.S. Senate,,4805,0
Multnomah,Under Votes,REP,U.S. Senate,,4805,1
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4806,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4806,181
Multnomah,William Bryk,DEM,U.S. Senate,,4806,9
Multnomah,Write-ins,DEM,U.S. Senate,,4806,4
Multnomah,Over Votes,DEM,U.S. Senate,,4806,0
Multnomah,Under Votes,DEM,U.S. Senate,,4806,26
Multnomah,Monica Wehby,REP,U.S. Senate,,4806,65
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4806,6
Multnomah,Mark Callahan,REP,U.S. Senate,,4806,4
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4806,2
Multnomah,Jason Conger,REP,U.S. Senate,,4806,67
Multnomah,Write-ins,REP,U.S. Senate,,4806,1
Multnomah,Over Votes,REP,U.S. Senate,,4806,0
Multnomah,Under Votes,REP,U.S. Senate,,4806,8
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4807,14
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4807,236
Multnomah,William Bryk,DEM,U.S. Senate,,4807,17
Multnomah,Write-ins,DEM,U.S. Senate,,4807,4
Multnomah,Over Votes,DEM,U.S. Senate,,4807,0
Multnomah,Under Votes,DEM,U.S. Senate,,4807,20
Multnomah,Monica Wehby,REP,U.S. Senate,,4807,57
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4807,4
Multnomah,Mark Callahan,REP,U.S. Senate,,4807,14
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4807,4
Multnomah,Jason Conger,REP,U.S. Senate,,4807,52
Multnomah,Write-ins,REP,U.S. Senate,,4807,0
Multnomah,Over Votes,REP,U.S. Senate,,4807,0
Multnomah,Under Votes,REP,U.S. Senate,,4807,8
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4901,0
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4901,6
Multnomah,William Bryk,DEM,U.S. Senate,,4901,0
Multnomah,Write-ins,DEM,U.S. Senate,,4901,0
Multnomah,Over Votes,DEM,U.S. Senate,,4901,0
Multnomah,Under Votes,DEM,U.S. Senate,,4901,0
Multnomah,Monica Wehby,REP,U.S. Senate,,4901,7
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4901,0
Multnomah,Mark Callahan,REP,U.S. Senate,,4901,0
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4901,1
Multnomah,Jason Conger,REP,U.S. Senate,,4901,8
Multnomah,Write-ins,REP,U.S. Senate,,4901,0
Multnomah,Over Votes,REP,U.S. Senate,,4901,0
Multnomah,Under Votes,REP,U.S. Senate,,4901,0
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4902,0
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4902,0
Multnomah,William Bryk,DEM,U.S. Senate,,4902,0
Multnomah,Write-ins,DEM,U.S. Senate,,4902,0
Multnomah,Over Votes,DEM,U.S. Senate,,4902,0
Multnomah,Under Votes,DEM,U.S. Senate,,4902,0
Multnomah,Monica Wehby,REP,U.S. Senate,,4902,4
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4902,0
Multnomah,Mark Callahan,REP,U.S. Senate,,4902,0
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4902,0
Multnomah,Jason Conger,REP,U.S. Senate,,4902,0
Multnomah,Write-ins,REP,U.S. Senate,,4902,0
Multnomah,Over Votes,REP,U.S. Senate,,4902,0
Multnomah,Under Votes,REP,U.S. Senate,,4902,0
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4903,9
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4903,370
Multnomah,William Bryk,DEM,U.S. Senate,,4903,19
Multnomah,Write-ins,DEM,U.S. Senate,,4903,6
Multnomah,Over Votes,DEM,U.S. Senate,,4903,0
Multnomah,Under Votes,DEM,U.S. Senate,,4903,21
Multnomah,Monica Wehby,REP,U.S. Senate,,4903,152
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4903,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4903,19
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4903,6
Multnomah,Jason Conger,REP,U.S. Senate,,4903,121
Multnomah,Write-ins,REP,U.S. Senate,,4903,2
Multnomah,Over Votes,REP,U.S. Senate,,4903,0
Multnomah,Under Votes,REP,U.S. Senate,,4903,6
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4904,6
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4904,238
Multnomah,William Bryk,DEM,U.S. Senate,,4904,13
Multnomah,Write-ins,DEM,U.S. Senate,,4904,8
Multnomah,Over Votes,DEM,U.S. Senate,,4904,0
Multnomah,Under Votes,DEM,U.S. Senate,,4904,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4904,123
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4904,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4904,20
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4904,5
Multnomah,Jason Conger,REP,U.S. Senate,,4904,110
Multnomah,Write-ins,REP,U.S. Senate,,4904,0
Multnomah,Over Votes,REP,U.S. Senate,,4904,0
Multnomah,Under Votes,REP,U.S. Senate,,4904,8
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4905,13
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4905,348
Multnomah,William Bryk,DEM,U.S. Senate,,4905,9
Multnomah,Write-ins,DEM,U.S. Senate,,4905,11
Multnomah,Over Votes,DEM,U.S. Senate,,4905,0
Multnomah,Under Votes,DEM,U.S. Senate,,4905,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4905,188
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4905,14
Multnomah,Mark Callahan,REP,U.S. Senate,,4905,18
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4905,7
Multnomah,Jason Conger,REP,U.S. Senate,,4905,159
Multnomah,Write-ins,REP,U.S. Senate,,4905,0
Multnomah,Over Votes,REP,U.S. Senate,,4905,0
Multnomah,Under Votes,REP,U.S. Senate,,4905,4
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4906,4
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4906,89
Multnomah,William Bryk,DEM,U.S. Senate,,4906,5
Multnomah,Write-ins,DEM,U.S. Senate,,4906,0
Multnomah,Over Votes,DEM,U.S. Senate,,4906,0
Multnomah,Under Votes,DEM,U.S. Senate,,4906,4
Multnomah,Monica Wehby,REP,U.S. Senate,,4906,27
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4906,6
Multnomah,Mark Callahan,REP,U.S. Senate,,4906,3
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4906,2
Multnomah,Jason Conger,REP,U.S. Senate,,4906,38
Multnomah,Write-ins,REP,U.S. Senate,,4906,0
Multnomah,Over Votes,REP,U.S. Senate,,4906,0
Multnomah,Under Votes,REP,U.S. Senate,,4906,2
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4907,0
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4907,41
Multnomah,William Bryk,DEM,U.S. Senate,,4907,1
Multnomah,Write-ins,DEM,U.S. Senate,,4907,1
Multnomah,Over Votes,DEM,U.S. Senate,,4907,0
Multnomah,Under Votes,DEM,U.S. Senate,,4907,4
Multnomah,Monica Wehby,REP,U.S. Senate,,4907,24
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4907,1
Multnomah,Mark Callahan,REP,U.S. Senate,,4907,0
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4907,1
Multnomah,Jason Conger,REP,U.S. Senate,,4907,9
Multnomah,Write-ins,REP,U.S. Senate,,4907,0
Multnomah,Over Votes,REP,U.S. Senate,,4907,0
Multnomah,Under Votes,REP,U.S. Senate,,4907,1
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4908,10
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4908,222
Multnomah,William Bryk,DEM,U.S. Senate,,4908,7
Multnomah,Write-ins,DEM,U.S. Senate,,4908,8
Multnomah,Over Votes,DEM,U.S. Senate,,4908,0
Multnomah,Under Votes,DEM,U.S. Senate,,4908,45
Multnomah,Monica Wehby,REP,U.S. Senate,,4908,112
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4908,5
Multnomah,Mark Callahan,REP,U.S. Senate,,4908,17
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4908,4
Multnomah,Jason Conger,REP,U.S. Senate,,4908,92
Multnomah,Write-ins,REP,U.S. Senate,,4908,2
Multnomah,Over Votes,REP,U.S. Senate,,4908,0
Multnomah,Under Votes,REP,U.S. Senate,,4908,27
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4909,12
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4909,450
Multnomah,William Bryk,DEM,U.S. Senate,,4909,35
Multnomah,Write-ins,DEM,U.S. Senate,,4909,9
Multnomah,Over Votes,DEM,U.S. Senate,,4909,0
Multnomah,Under Votes,DEM,U.S. Senate,,4909,52
Multnomah,Monica Wehby,REP,U.S. Senate,,4909,194
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4909,3
Multnomah,Mark Callahan,REP,U.S. Senate,,4909,15
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4909,7
Multnomah,Jason Conger,REP,U.S. Senate,,4909,116
Multnomah,Write-ins,REP,U.S. Senate,,4909,2
Multnomah,Over Votes,REP,U.S. Senate,,4909,0
Multnomah,Under Votes,REP,U.S. Senate,,4909,36
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4910,16
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4910,321
Multnomah,William Bryk,DEM,U.S. Senate,,4910,11
Multnomah,Write-ins,DEM,U.S. Senate,,4910,3
Multnomah,Over Votes,DEM,U.S. Senate,,4910,0
Multnomah,Under Votes,DEM,U.S. Senate,,4910,39
Multnomah,Monica Wehby,REP,U.S. Senate,,4910,147
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4910,11
Multnomah,Mark Callahan,REP,U.S. Senate,,4910,13
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4910,5
Multnomah,Jason Conger,REP,U.S. Senate,,4910,125
Multnomah,Write-ins,REP,U.S. Senate,,4910,1
Multnomah,Over Votes,REP,U.S. Senate,,4910,0
Multnomah,Under Votes,REP,U.S. Senate,,4910,19
Multnomah,Pavel Goberman,DEM,U.S. Senate,,4911,10
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4911,375
Multnomah,William Bryk,DEM,U.S. Senate,,4911,20
Multnomah,Write-ins,DEM,U.S. Senate,,4911,6
Multnomah,Over Votes,DEM,U.S. Senate,,4911,0
Multnomah,Under Votes,DEM,U.S. Senate,,4911,55
Multnomah,Monica Wehby,REP,U.S. Senate,,4911,157
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,4911,6
Multnomah,Mark Callahan,REP,U.S. Senate,,4911,15
Multnomah,Timothy I Crawley,REP,U.S. Senate,,4911,5
Multnomah,Jason Conger,REP,U.S. Senate,,4911,105
Multnomah,Write-ins,REP,U.S. Senate,,4911,1
Multnomah,Over Votes,REP,U.S. Senate,,4911,0
Multnomah,Under Votes,REP,U.S. Senate,,4911,14
Multnomah,Pavel Goberman,DEM,U.S. Senate,,5001,18
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5001,315
Multnomah,William Bryk,DEM,U.S. Senate,,5001,20
Multnomah,Write-ins,DEM,U.S. Senate,,5001,4
Multnomah,Over Votes,DEM,U.S. Senate,,5001,0
Multnomah,Under Votes,DEM,U.S. Senate,,5001,44
Multnomah,Monica Wehby,REP,U.S. Senate,,5001,92
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,5001,7
Multnomah,Mark Callahan,REP,U.S. Senate,,5001,15
Multnomah,Timothy I Crawley,REP,U.S. Senate,,5001,5
Multnomah,Jason Conger,REP,U.S. Senate,,5001,83
Multnomah,Write-ins,REP,U.S. Senate,,5001,1
Multnomah,Over Votes,REP,U.S. Senate,,5001,1
Multnomah,Under Votes,REP,U.S. Senate,,5001,18
Multnomah,Pavel Goberman,DEM,U.S. Senate,,5002,8
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5002,386
Multnomah,William Bryk,DEM,U.S. Senate,,5002,23
Multnomah,Write-ins,DEM,U.S. Senate,,5002,5
Multnomah,Over Votes,DEM,U.S. Senate,,5002,0
Multnomah,Under Votes,DEM,U.S. Senate,,5002,79
Multnomah,Monica Wehby,REP,U.S. Senate,,5002,191
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,5002,6
Multnomah,Mark Callahan,REP,U.S. Senate,,5002,23
Multnomah,Timothy I Crawley,REP,U.S. Senate,,5002,13
Multnomah,Jason Conger,REP,U.S. Senate,,5002,209
Multnomah,Write-ins,REP,U.S. Senate,,5002,0
Multnomah,Over Votes,REP,U.S. Senate,,5002,0
Multnomah,Under Votes,REP,U.S. Senate,,5002,48
Multnomah,Pavel Goberman,DEM,U.S. Senate,,5003,13
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5003,486
Multnomah,William Bryk,DEM,U.S. Senate,,5003,20
Multnomah,Write-ins,DEM,U.S. Senate,,5003,12
Multnomah,Over Votes,DEM,U.S. Senate,,5003,0
Multnomah,Under Votes,DEM,U.S. Senate,,5003,80
Multnomah,Monica Wehby,REP,U.S. Senate,,5003,203
Multnomah,Jo Rae Perkins,REP,U.S. Senate,,5003,12
Multnomah,Mark Callahan,REP,U.S. Senate,,5003,31
Multnomah,Timothy I Crawley,REP,U.S. Senate,,5003,12
Multnomah,Jason Conger,REP,U.S. Senate,,5003,153
Multnomah,Write-ins,REP,U.S. Senate,,5003,1
